univ_id,univ_name,city,univ_type,is_national,gop_code,gop_name,metric,quota_type,score,grants_count,year,granularity,source_url,source_type,confidence,scraped_at
u93,Tarazskiy regionalnyy universitet imeni m h dulati,,other,False,B003,Педагогика и методика начального обучения,threshold,general,75,35,2025,univ_gop,https://univision.kz/univ/93-tarazskiy-regionalnyy-universitet-imeni-m-h-dulati/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u93,Tarazskiy regionalnyy universitet imeni m h dulati,,other,False,B004,Подготовка учителей начальной военной подготовки,threshold,general,75,,2025,univ_gop,https://univision.kz/univ/93-tarazskiy-regionalnyy-universitet-imeni-m-h-dulati/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u93,Tarazskiy regionalnyy universitet imeni m h dulati,,other,False,B005,Подготовка учителей физической культуры,threshold,general,75,35,2025,univ_gop,https://univision.kz/univ/93-tarazskiy-regionalnyy-universitet-imeni-m-h-dulati/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u93,Tarazskiy regionalnyy universitet imeni m h dulati,,other,False,B006,Подготовка учителей музыки,threshold,general,75,35,2025,univ_gop,https://univision.kz/univ/93-tarazskiy-regionalnyy-universitet-imeni-m-h-dulati/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u93,Tarazskiy regionalnyy universitet imeni m h dulati,,other,False,B007,Подготовка учителей художественного труда и черчения,threshold,general,75,,2025,univ_gop,https://univision.kz/univ/93-tarazskiy-regionalnyy-universitet-imeni-m-h-dulati/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u93,Tarazskiy regionalnyy universitet imeni m h dulati,,other,False,B009,Подготовка учителей математики,threshold,general,75,35,2025,univ_gop,https://univision.kz/univ/93-tarazskiy-regionalnyy-universitet-imeni-m-h-dulati/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u93,Tarazskiy regionalnyy universitet imeni m h dulati,,other,False,B010,Подготовка учителей физики,threshold,general,75,,2025,univ_gop,https://univision.kz/univ/93-tarazskiy-regionalnyy-universitet-imeni-m-h-dulati/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u93,Tarazskiy regionalnyy universitet imeni m h dulati,,other,False,B011,Подготовка учителей информатики,threshold,general,75,,2025,univ_gop,https://univision.kz/univ/93-tarazskiy-regionalnyy-universitet-imeni-m-h-dulati/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u93,Tarazskiy regionalnyy universitet imeni m h dulati,,other,False,B012,Подготовка учителей химии,threshold,general,75,,2025,univ_gop,https://univision.kz/univ/93-tarazskiy-regionalnyy-universitet-imeni-m-h-dulati/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u93,Tarazskiy regionalnyy universitet imeni m h dulati,,other,False,B013,Подготовка учителей биологии,threshold,general,75,35,2025,univ_gop,https://univision.kz/univ/93-tarazskiy-regionalnyy-universitet-imeni-m-h-dulati/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u93,Tarazskiy regionalnyy universitet imeni m h dulati,,other,False,B014,Подготовка учителей географии,threshold,general,75,,2025,univ_gop,https://univision.kz/univ/93-tarazskiy-regionalnyy-universitet-imeni-m-h-dulati/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u93,Tarazskiy regionalnyy universitet imeni m h dulati,,other,False,B015,Подготовка учителей по гуманитарным предметам,threshold,general,75,,2025,univ_gop,https://univision.kz/univ/93-tarazskiy-regionalnyy-universitet-imeni-m-h-dulati/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u93,Tarazskiy regionalnyy universitet imeni m h dulati,,other,False,B016,Подготовка учителей казахского языка и литературы,threshold,general,75,35,2025,univ_gop,https://univision.kz/univ/93-tarazskiy-regionalnyy-universitet-imeni-m-h-dulati/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u93,Tarazskiy regionalnyy universitet imeni m h dulati,,other,False,B017,Подготовка учителей русского языка и литературы,threshold,general,75,35,2025,univ_gop,https://univision.kz/univ/93-tarazskiy-regionalnyy-universitet-imeni-m-h-dulati/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u93,Tarazskiy regionalnyy universitet imeni m h dulati,,other,False,B018,Подготовка учителей иностранного языка,threshold,general,75,35,2025,univ_gop,https://univision.kz/univ/93-tarazskiy-regionalnyy-universitet-imeni-m-h-dulati/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u93,Tarazskiy regionalnyy universitet imeni m h dulati,,other,False,B019,Подготовка cоциальных педагогов,threshold,general,75,,2025,univ_gop,https://univision.kz/univ/93-tarazskiy-regionalnyy-universitet-imeni-m-h-dulati/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u93,Tarazskiy regionalnyy universitet imeni m h dulati,,other,False,B020,Специальная педагогика,threshold,general,75,35,2025,univ_gop,https://univision.kz/univ/93-tarazskiy-regionalnyy-universitet-imeni-m-h-dulati/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u93,Tarazskiy regionalnyy universitet imeni m h dulati,,other,False,B028,Хореография,threshold,general,50,,2025,univ_gop,https://univision.kz/univ/93-tarazskiy-regionalnyy-universitet-imeni-m-h-dulati/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u93,Tarazskiy regionalnyy universitet imeni m h dulati,,other,False,B031,"Мода, дизайн",threshold,general,50,,2025,univ_gop,https://univision.kz/univ/93-tarazskiy-regionalnyy-universitet-imeni-m-h-dulati/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u93,Tarazskiy regionalnyy universitet imeni m h dulati,,other,False,B034,История,threshold,general,50,,2025,univ_gop,https://univision.kz/univ/93-tarazskiy-regionalnyy-universitet-imeni-m-h-dulati/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u93,Tarazskiy regionalnyy universitet imeni m h dulati,,other,False,B036,Переводческое дело,threshold,general,50,,2025,univ_gop,https://univision.kz/univ/93-tarazskiy-regionalnyy-universitet-imeni-m-h-dulati/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u93,Tarazskiy regionalnyy universitet imeni m h dulati,,other,False,B037,Филология,threshold,general,50,,2025,univ_gop,https://univision.kz/univ/93-tarazskiy-regionalnyy-universitet-imeni-m-h-dulati/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u93,Tarazskiy regionalnyy universitet imeni m h dulati,,other,False,B041,Психология,threshold,general,50,25,2025,univ_gop,https://univision.kz/univ/93-tarazskiy-regionalnyy-universitet-imeni-m-h-dulati/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u93,Tarazskiy regionalnyy universitet imeni m h dulati,,other,False,B042,Журналистика и репортерское дело,threshold,general,50,,2025,univ_gop,https://univision.kz/univ/93-tarazskiy-regionalnyy-universitet-imeni-m-h-dulati/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u93,Tarazskiy regionalnyy universitet imeni m h dulati,,other,False,B044,Менеджмент и управление,threshold,general,50,,2025,univ_gop,https://univision.kz/univ/93-tarazskiy-regionalnyy-universitet-imeni-m-h-dulati/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u93,Tarazskiy regionalnyy universitet imeni m h dulati,,other,False,B045,Аудит и налогообложение,threshold,general,50,,2025,univ_gop,https://univision.kz/univ/93-tarazskiy-regionalnyy-universitet-imeni-m-h-dulati/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u93,Tarazskiy regionalnyy universitet imeni m h dulati,,other,False,B046,"Финансы, экономика, банковское и страховое дело",threshold,general,50,,2025,univ_gop,https://univision.kz/univ/93-tarazskiy-regionalnyy-universitet-imeni-m-h-dulati/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u93,Tarazskiy regionalnyy universitet imeni m h dulati,,other,False,B050,Биологические и смежные науки,threshold,general,50,,2025,univ_gop,https://univision.kz/univ/93-tarazskiy-regionalnyy-universitet-imeni-m-h-dulati/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u93,Tarazskiy regionalnyy universitet imeni m h dulati,,other,False,B052,Наука о земле,threshold,general,50,,2025,univ_gop,https://univision.kz/univ/93-tarazskiy-regionalnyy-universitet-imeni-m-h-dulati/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u93,Tarazskiy regionalnyy universitet imeni m h dulati,,other,False,B053,Химия,threshold,general,50,,2025,univ_gop,https://univision.kz/univ/93-tarazskiy-regionalnyy-universitet-imeni-m-h-dulati/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u93,Tarazskiy regionalnyy universitet imeni m h dulati,,other,False,B054,Физика,threshold,general,50,,2025,univ_gop,https://univision.kz/univ/93-tarazskiy-regionalnyy-universitet-imeni-m-h-dulati/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u93,Tarazskiy regionalnyy universitet imeni m h dulati,,other,False,B055,Математика и статистика,threshold,general,50,,2025,univ_gop,https://univision.kz/univ/93-tarazskiy-regionalnyy-universitet-imeni-m-h-dulati/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u93,Tarazskiy regionalnyy universitet imeni m h dulati,,other,False,B057,Информационные технологии,threshold,general,50,25,2025,univ_gop,https://univision.kz/univ/93-tarazskiy-regionalnyy-universitet-imeni-m-h-dulati/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u93,Tarazskiy regionalnyy universitet imeni m h dulati,,other,False,B059,Коммуникации и коммуникационные технологии,threshold,general,50,,2025,univ_gop,https://univision.kz/univ/93-tarazskiy-regionalnyy-universitet-imeni-m-h-dulati/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u93,Tarazskiy regionalnyy universitet imeni m h dulati,,other,False,B060,Химическая инженерия и процессы,threshold,general,50,25,2025,univ_gop,https://univision.kz/univ/93-tarazskiy-regionalnyy-universitet-imeni-m-h-dulati/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u93,Tarazskiy regionalnyy universitet imeni m h dulati,,other,False,B061,Материаловедение и технологии,threshold,general,50,,2025,univ_gop,https://univision.kz/univ/93-tarazskiy-regionalnyy-universitet-imeni-m-h-dulati/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u93,Tarazskiy regionalnyy universitet imeni m h dulati,,other,False,B063,Электротехника и автоматизация,threshold,general,50,25,2025,univ_gop,https://univision.kz/univ/93-tarazskiy-regionalnyy-universitet-imeni-m-h-dulati/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u93,Tarazskiy regionalnyy universitet imeni m h dulati,,other,False,B068,Производство продуктов питания,threshold,general,50,25,2025,univ_gop,https://univision.kz/univ/93-tarazskiy-regionalnyy-universitet-imeni-m-h-dulati/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u93,Tarazskiy regionalnyy universitet imeni m h dulati,,other,False,B070,"Текстиль: одежда, обувь и кожаные изделия",threshold,general,50,25,2025,univ_gop,https://univision.kz/univ/93-tarazskiy-regionalnyy-universitet-imeni-m-h-dulati/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u93,Tarazskiy regionalnyy universitet imeni m h dulati,,other,False,B076,"Стандартизация, сертификация и метрология (по отраслям)",threshold,general,50,,2025,univ_gop,https://univision.kz/univ/93-tarazskiy-regionalnyy-universitet-imeni-m-h-dulati/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u93,Tarazskiy regionalnyy universitet imeni m h dulati,,other,False,B091,Туризм,threshold,general,50,,2025,univ_gop,https://univision.kz/univ/93-tarazskiy-regionalnyy-universitet-imeni-m-h-dulati/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u93,Tarazskiy regionalnyy universitet imeni m h dulati,,other,False,B092,Досуг,threshold,general,50,,2025,univ_gop,https://univision.kz/univ/93-tarazskiy-regionalnyy-universitet-imeni-m-h-dulati/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u93,Tarazskiy regionalnyy universitet imeni m h dulati,,other,False,B093,Ресторанное дело и гостиничный бизнес,threshold,general,50,,2025,univ_gop,https://univision.kz/univ/93-tarazskiy-regionalnyy-universitet-imeni-m-h-dulati/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u94,Tarazskiy innovatsionno gumanitarnyy universitet,,other,False,B004,Подготовка учителей начальной военной подготовки,passing,general,122,3,2025,univ_gop,https://univision.kz/univ/94-tarazskiy-innovatsionno-gumanitarnyy-universitet/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u94,Tarazskiy innovatsionno gumanitarnyy universitet,,other,False,B005,Подготовка учителей физической культуры,passing,general,123,5,2025,univ_gop,https://univision.kz/univ/94-tarazskiy-innovatsionno-gumanitarnyy-universitet/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u94,Tarazskiy innovatsionno gumanitarnyy universitet,,other,False,B053,Химия,passing,general,76,3,2025,univ_gop,https://univision.kz/univ/94-tarazskiy-innovatsionno-gumanitarnyy-universitet/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u94,Tarazskiy innovatsionno gumanitarnyy universitet,,other,False,B054,Физика,passing,general,52,19,2025,univ_gop,https://univision.kz/univ/94-tarazskiy-innovatsionno-gumanitarnyy-universitet/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u94,Tarazskiy innovatsionno gumanitarnyy universitet,,other,False,B055,Математика и статистика,passing,general,84,3,2025,univ_gop,https://univision.kz/univ/94-tarazskiy-innovatsionno-gumanitarnyy-universitet/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u94,Tarazskiy innovatsionno gumanitarnyy universitet,,other,False,B076,"Стандартизация, сертификация и метрология (по отраслям)",passing,general,71,3,2025,univ_gop,https://univision.kz/univ/94-tarazskiy-innovatsionno-gumanitarnyy-universitet/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u94,Tarazskiy innovatsionno gumanitarnyy universitet,,other,False,B077,Растениеводство,passing,general,66,2,2025,univ_gop,https://univision.kz/univ/94-tarazskiy-innovatsionno-gumanitarnyy-universitet/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u94,Tarazskiy innovatsionno gumanitarnyy universitet,,other,False,B083,Ветеринария,passing,general,63,14,2025,univ_gop,https://univision.kz/univ/94-tarazskiy-innovatsionno-gumanitarnyy-universitet/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u94,Tarazskiy innovatsionno gumanitarnyy universitet,,other,False,B003,Педагогика и методика начального обучения,passing,rural,85,1,2025,univ_gop,https://univision.kz/univ/94-tarazskiy-innovatsionno-gumanitarnyy-universitet/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u94,Tarazskiy innovatsionno gumanitarnyy universitet,,other,False,B004,Подготовка учителей начальной военной подготовки,passing,rural,121,1,2025,univ_gop,https://univision.kz/univ/94-tarazskiy-innovatsionno-gumanitarnyy-universitet/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u94,Tarazskiy innovatsionno gumanitarnyy universitet,,other,False,B005,Подготовка учителей физической культуры,passing,rural,121,3,2025,univ_gop,https://univision.kz/univ/94-tarazskiy-innovatsionno-gumanitarnyy-universitet/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u94,Tarazskiy innovatsionno gumanitarnyy universitet,,other,False,B083,Ветеринария,passing,rural,57,3,2025,univ_gop,https://univision.kz/univ/94-tarazskiy-innovatsionno-gumanitarnyy-universitet/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u94,Tarazskiy innovatsionno gumanitarnyy universitet,,other,False,B005,Подготовка учителей физической культуры,passing,other,121,1,2025,univ_gop,https://univision.kz/univ/94-tarazskiy-innovatsionno-gumanitarnyy-universitet/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u94,Tarazskiy innovatsionno gumanitarnyy universitet,,other,False,B057,Информационные технологии,passing,other,71,1,2025,univ_gop,https://univision.kz/univ/94-tarazskiy-innovatsionno-gumanitarnyy-universitet/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u94,Tarazskiy innovatsionno gumanitarnyy universitet,,other,False,B007,Подготовка учителей художественного труда и черчения,passing,disability,98,1,2025,univ_gop,https://univision.kz/univ/94-tarazskiy-innovatsionno-gumanitarnyy-universitet/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u94,Tarazskiy innovatsionno gumanitarnyy universitet,,other,False,B057,Информационные технологии,passing,disability,71,1,2025,univ_gop,https://univision.kz/univ/94-tarazskiy-innovatsionno-gumanitarnyy-universitet/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u94,Tarazskiy innovatsionno gumanitarnyy universitet,,other,False,B004,Подготовка учителей начальной военной подготовки,passing,large_family,120,2,2025,univ_gop,https://univision.kz/univ/94-tarazskiy-innovatsionno-gumanitarnyy-universitet/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u94,Tarazskiy innovatsionno gumanitarnyy universitet,,other,False,B005,Подготовка учителей физической культуры,passing,large_family,118,7,2025,univ_gop,https://univision.kz/univ/94-tarazskiy-innovatsionno-gumanitarnyy-universitet/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u94,Tarazskiy innovatsionno gumanitarnyy universitet,,other,False,B007,Подготовка учителей художественного труда и черчения,passing,large_family,117,2,2025,univ_gop,https://univision.kz/univ/94-tarazskiy-innovatsionno-gumanitarnyy-universitet/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u94,Tarazskiy innovatsionno gumanitarnyy universitet,,other,False,B050,Биологические и смежные науки,passing,large_family,73,2,2025,univ_gop,https://univision.kz/univ/94-tarazskiy-innovatsionno-gumanitarnyy-universitet/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u94,Tarazskiy innovatsionno gumanitarnyy universitet,,other,False,B057,Информационные технологии,passing,large_family,65,3,2025,univ_gop,https://univision.kz/univ/94-tarazskiy-innovatsionno-gumanitarnyy-universitet/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u94,Tarazskiy innovatsionno gumanitarnyy universitet,,other,False,B083,Ветеринария,passing,large_family,55,5,2025,univ_gop,https://univision.kz/univ/94-tarazskiy-innovatsionno-gumanitarnyy-universitet/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u94,Tarazskiy innovatsionno gumanitarnyy universitet,,other,False,B004,Подготовка учителей начальной военной подготовки,passing,single_parent,118,1,2025,univ_gop,https://univision.kz/univ/94-tarazskiy-innovatsionno-gumanitarnyy-universitet/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u94,Tarazskiy innovatsionno gumanitarnyy universitet,,other,False,B005,Подготовка учителей физической культуры,passing,single_parent,115,5,2025,univ_gop,https://univision.kz/univ/94-tarazskiy-innovatsionno-gumanitarnyy-universitet/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u94,Tarazskiy innovatsionno gumanitarnyy universitet,,other,False,B050,Биологические и смежные науки,passing,single_parent,76,1,2025,univ_gop,https://univision.kz/univ/94-tarazskiy-innovatsionno-gumanitarnyy-universitet/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u94,Tarazskiy innovatsionno gumanitarnyy universitet,,other,False,B055,Математика и статистика,passing,single_parent,69,1,2025,univ_gop,https://univision.kz/univ/94-tarazskiy-innovatsionno-gumanitarnyy-universitet/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u94,Tarazskiy innovatsionno gumanitarnyy universitet,,other,False,B057,Информационные технологии,passing,single_parent,63,2,2025,univ_gop,https://univision.kz/univ/94-tarazskiy-innovatsionno-gumanitarnyy-universitet/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u94,Tarazskiy innovatsionno gumanitarnyy universitet,,other,False,B076,"Стандартизация, сертификация и метрология (по отраслям)",passing,single_parent,63,2,2025,univ_gop,https://univision.kz/univ/94-tarazskiy-innovatsionno-gumanitarnyy-universitet/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u94,Tarazskiy innovatsionno gumanitarnyy universitet,,other,False,B083,Ветеринария,passing,single_parent,51,1,2025,univ_gop,https://univision.kz/univ/94-tarazskiy-innovatsionno-gumanitarnyy-universitet/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u94,Tarazskiy innovatsionno gumanitarnyy universitet,,other,False,B005,Подготовка учителей физической культуры,passing,disability,116,1,2025,univ_gop,https://univision.kz/univ/94-tarazskiy-innovatsionno-gumanitarnyy-universitet/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u94,Tarazskiy innovatsionno gumanitarnyy universitet,,other,False,B057,Информационные технологии,passing,disability,63,1,2025,univ_gop,https://univision.kz/univ/94-tarazskiy-innovatsionno-gumanitarnyy-universitet/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u94,Tarazskiy innovatsionno gumanitarnyy universitet,,other,False,B083,Ветеринария,passing,disability,55,1,2025,univ_gop,https://univision.kz/univ/94-tarazskiy-innovatsionno-gumanitarnyy-universitet/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u94,Tarazskiy innovatsionno gumanitarnyy universitet,,other,False,B001,Педагогика и психология,threshold,general,75,35,2025,univ_gop,https://univision.kz/univ/94-tarazskiy-innovatsionno-gumanitarnyy-universitet/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u94,Tarazskiy innovatsionno gumanitarnyy universitet,,other,False,B002,Дошкольное обучение и воспитание,threshold,general,75,35,2025,univ_gop,https://univision.kz/univ/94-tarazskiy-innovatsionno-gumanitarnyy-universitet/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u94,Tarazskiy innovatsionno gumanitarnyy universitet,,other,False,B003,Педагогика и методика начального обучения,threshold,general,75,35,2025,univ_gop,https://univision.kz/univ/94-tarazskiy-innovatsionno-gumanitarnyy-universitet/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u94,Tarazskiy innovatsionno gumanitarnyy universitet,,other,False,B004,Подготовка учителей начальной военной подготовки,threshold,general,85,40,2025,univ_gop,https://univision.kz/univ/94-tarazskiy-innovatsionno-gumanitarnyy-universitet/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u94,Tarazskiy innovatsionno gumanitarnyy universitet,,other,False,B005,Подготовка учителей физической культуры,threshold,general,85,40,2025,univ_gop,https://univision.kz/univ/94-tarazskiy-innovatsionno-gumanitarnyy-universitet/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u94,Tarazskiy innovatsionno gumanitarnyy universitet,,other,False,B007,Подготовка учителей художественного труда и черчения,threshold,general,85,40,2025,univ_gop,https://univision.kz/univ/94-tarazskiy-innovatsionno-gumanitarnyy-universitet/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u94,Tarazskiy innovatsionno gumanitarnyy universitet,,other,False,B009,Подготовка учителей математики,threshold,general,75,35,2025,univ_gop,https://univision.kz/univ/94-tarazskiy-innovatsionno-gumanitarnyy-universitet/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u94,Tarazskiy innovatsionno gumanitarnyy universitet,,other,False,B014,Подготовка учителей географии,threshold,general,75,35,2025,univ_gop,https://univision.kz/univ/94-tarazskiy-innovatsionno-gumanitarnyy-universitet/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u94,Tarazskiy innovatsionno gumanitarnyy universitet,,other,False,B015,Подготовка учителей по гуманитарным предметам,threshold,general,75,35,2025,univ_gop,https://univision.kz/univ/94-tarazskiy-innovatsionno-gumanitarnyy-universitet/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u94,Tarazskiy innovatsionno gumanitarnyy universitet,,other,False,B016,Подготовка учителей казахского языка и литературы,threshold,general,75,35,2025,univ_gop,https://univision.kz/univ/94-tarazskiy-innovatsionno-gumanitarnyy-universitet/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u94,Tarazskiy innovatsionno gumanitarnyy universitet,,other,False,B018,Подготовка учителей иностранного языка,threshold,general,75,35,2025,univ_gop,https://univision.kz/univ/94-tarazskiy-innovatsionno-gumanitarnyy-universitet/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u94,Tarazskiy innovatsionno gumanitarnyy universitet,,other,False,B044,Менеджмент и управление,threshold,general,50,25,2025,univ_gop,https://univision.kz/univ/94-tarazskiy-innovatsionno-gumanitarnyy-universitet/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u94,Tarazskiy innovatsionno gumanitarnyy universitet,,other,False,B045,Аудит и налогообложение,threshold,general,50,25,2025,univ_gop,https://univision.kz/univ/94-tarazskiy-innovatsionno-gumanitarnyy-universitet/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u94,Tarazskiy innovatsionno gumanitarnyy universitet,,other,False,B046,"Финансы, экономика, банковское и страховое дело",threshold,general,50,25,2025,univ_gop,https://univision.kz/univ/94-tarazskiy-innovatsionno-gumanitarnyy-universitet/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u94,Tarazskiy innovatsionno gumanitarnyy universitet,,other,False,B050,Биологические и смежные науки,threshold,general,50,25,2025,univ_gop,https://univision.kz/univ/94-tarazskiy-innovatsionno-gumanitarnyy-universitet/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u94,Tarazskiy innovatsionno gumanitarnyy universitet,,other,False,B053,Химия,threshold,general,50,25,2025,univ_gop,https://univision.kz/univ/94-tarazskiy-innovatsionno-gumanitarnyy-universitet/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u94,Tarazskiy innovatsionno gumanitarnyy universitet,,other,False,B054,Физика,threshold,general,50,25,2025,univ_gop,https://univision.kz/univ/94-tarazskiy-innovatsionno-gumanitarnyy-universitet/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u94,Tarazskiy innovatsionno gumanitarnyy universitet,,other,False,B055,Математика и статистика,threshold,general,50,25,2025,univ_gop,https://univision.kz/univ/94-tarazskiy-innovatsionno-gumanitarnyy-universitet/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u94,Tarazskiy innovatsionno gumanitarnyy universitet,,other,False,B057,Информационные технологии,threshold,general,50,25,2025,univ_gop,https://univision.kz/univ/94-tarazskiy-innovatsionno-gumanitarnyy-universitet/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u94,Tarazskiy innovatsionno gumanitarnyy universitet,,other,False,B076,"Стандартизация, сертификация и метрология (по отраслям)",threshold,general,50,25,2025,univ_gop,https://univision.kz/univ/94-tarazskiy-innovatsionno-gumanitarnyy-universitet/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u94,Tarazskiy innovatsionno gumanitarnyy universitet,,other,False,B077,Растениеводство,threshold,general,50,25,2025,univ_gop,https://univision.kz/univ/94-tarazskiy-innovatsionno-gumanitarnyy-universitet/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u94,Tarazskiy innovatsionno gumanitarnyy universitet,,other,False,B083,Ветеринария,threshold,general,50,25,2025,univ_gop,https://univision.kz/univ/94-tarazskiy-innovatsionno-gumanitarnyy-universitet/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u97,Kyzylordinskiy universitet bolashak,,other,False,B005,Подготовка учителей физической культуры,passing,general,124,1,2025,univ_gop,https://univision.kz/univ/97-kyzylordinskiy-universitet-bolashak/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u97,Kyzylordinskiy universitet bolashak,,other,False,B043,"Библиотечное дело, обработка информации и архивное дело",passing,general,113,1,2025,univ_gop,https://univision.kz/univ/97-kyzylordinskiy-universitet-bolashak/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u97,Kyzylordinskiy universitet bolashak,,other,False,B005,Подготовка учителей физической культуры,passing,rural,121,3,2025,univ_gop,https://univision.kz/univ/97-kyzylordinskiy-universitet-bolashak/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u97,Kyzylordinskiy universitet bolashak,,other,False,B018,Подготовка учителей иностранного языка,passing,disability,79,1,2025,univ_gop,https://univision.kz/univ/97-kyzylordinskiy-universitet-bolashak/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u97,Kyzylordinskiy universitet bolashak,,other,False,B004,Подготовка учителей начальной военной подготовки,passing,large_family,118,3,2025,univ_gop,https://univision.kz/univ/97-kyzylordinskiy-universitet-bolashak/ball,aggregator,medium,2026-07-02T19:05:11+00:00
